run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30,average
1.85186,0.707719,5.14748,8.45281,1.62917,6.25152,3.62243,20.4637,3.41025,0.758988,7.18329,2.22422,4.51213,5.46421,3.60212,8.36161,2.35489,2.53687,11.0446,0.546642,12.572,1.27393,0.892052,0.981309,15.2276,0.718346,6.9977,14.3288,5.41036,1.94221,5.34903
1.85186,0.576453,4.79127,7.82879,1.62917,6.06233,2.99245,17.1082,2.66915,0.499194,5.56626,1.94132,4.2323,4.30171,3.60212,7.19822,2.19624,2.53687,10.345,0.546642,12.2041,1.10672,0.892052,0.981309,13.8569,0.506321,5.70535,8.61668,4.7158,1.94221,4.63343
1.84801,0.576453,3.75981,5.41062,1.37118,4.85493,2.14525,16.949,2.57214,0.499194,4.63124,1.46881,2.91102,3.59198,3.15549,7.16611,2.19624,2.36075,10.1953,0.509892,12.1207,1.10672,0.722451,0.908847,11.0648,0.506321,5.49818,6.35727,4.10408,1.2424,4.06017
1.75875,0.576453,2.8044,4.16939,1.32633,4.74857,2.14525,15.6562,1.84339,0.499194,4.54564,1.27779,2.2155,2.4881,3.10212,7.16198,2.19624,1.19237,7.11228,0.463618,9.5622,1.0132,0.655644,0.539126,10.2663,0.506321,4.89993,5.50853,3.65252,1.23209,3.50398
1.26144,0.576453,2.68566,3.68284,0.860966,3.95328,2.03675,12.8161,1.45146,0.499194,3.75308,0.887011,1.83657,2.09378,2.75561,3.6252,2.03856,1.19237,5.55063,0.463618,9.51313,1.0132,0.655644,0.515482,10.0915,0.506321,4.82434,4.16407,3.43839,0.942924,2.98952
0.91661,0.523576,2.43482,3.05397,0.860966,3.3171,1.88756,12.8121,1.45146,0.499194,3.12259,0.887011,0.94036,1.33899,2.42625,3.2161,1.89459,1.025,3.2166,0.463618,8.0174,0.714341,0.655644,0.515482,6.71423,0.506321,3.54593,3.55198,3.43839,0.618775,2.48556
0.91661,0.523576,1.98953,2.76996,0.860966,3.0039,1.70144,9.66697,0.906266,0.34469,2.6207,0.887011,0.859719,1.19314,2.42625,3.20803,1.86565,1.025,3.13692,0.34371,7.00822,0.714341,0.471645,0.515482,5.93541,0.350024,2.07223,2.83373,2.95635,0.618775,2.12421
0.91661,0.523576,1.87625,2.71672,0.527028,1.7693,1.70144,9.04318,0.906266,0.34469,2.58108,0.685528,0.859719,1.19314,1.82821,2.71867,1.86565,1.025,2.95468,0.34371,6.26901,0.6304,0.471645,0.515482,5.88503,0.350024,1.63255,2.82734,2.79037,0.618775,1.9457
0.91661,0.523576,1.54914,2.71405,0.527028,0.764104,1.69993,8.12971,0.590117,0.34469,2.2717,0.685528,0.691999,0.941323,1.74969,2.71867,1.85918,1.025,2.79653,0.34371,5.02663,0.592795,0.471645,0.515482,5.1976,0.350024,1.63255,2.29101,2.1545,0.618775,1.72311
0.850178,0.523576,1.54914,2.4717,0.525767,0.764104,1.62129,5.67031,0.496823,0.34469,1.94668,0.685528,0.691999,0.941323,1.55763,2.22247,1.29592,1.02103,1.46928,0.34371,3.48142,0.507598,0.471645,0.504529,4.49794,0.350024,1.527,2.02555,2.11556,0.521355,1.43319
0.41124,0.523576,1.54914,2.4717,0.464212,0.525073,1.62129,4.62546,0.496823,0.34469,1.80063,0.685528,0.691999,0.911427,1.48643,1.32306,1.29592,1.02103,1.46928,0.34371,2.74274,0.507598,0.471645,0.504529,4.33234,0.350024,1.52337,1.95271,2.11556,0.521355,1.3028
0.333157,0.523576,1.54914,2.4717,0.464212,0.519566,1.584,4.01489,0.496823,0.326235,1.35323,0.685528,0.502825,0.911427,1.17306,0.767237,0.993382,0.786816,1.38457,0.34371,2.27798,0.507598,0.471645,0.504529,3.56374,0.350024,1.21145,1.46344,1.29987,0.521355,1.11189
0.333157,0.523576,1.54914,2.01874,0.464212,0.519566,0.845146,3.8637,0.452462,0.295786,1.00178,0.555339,0.502825,0.911427,0.896913,0.647413,0.993382,0.598489,1.37738,0.34371,2.21242,0.311747,0.471645,0.504529,2.75538,0.350024,1.00517,1.46344,1.11913,0.521355,0.980299
0.333157,0.434684,0.884452,1.40291,0.464212,0.519566,0.845146,3.50442,0.452462,0.295786,0.914256,0.555339,0.502825,0.911427,0.896913,0.632754,0.993382,0.551601,1.18391,0.34371,1.01716,0.311747,0.471645,0.504529,1.9073,0.350024,0.977758,1.46344,1.01687,0.521355,0.838825
0.333157,0.434684,0.884452,1.40291,0.464212,0.519566,0.845146,3.39894,0.452462,0.295786,0.860786,0.555339,0.498295,0.607678,0.593695,0.56404,0.993382,0.464036,1.05594,0.34371,0.626014,0.311747,0.471645,0.504529,1.41544,0.350024,0.977758,0.748333,1.01687,0.521355,0.750398
0.333157,0.434684,0.884452,1.29364,0.464212,0.519566,0.845146,3.32366,0.410906,0.239585,0.860786,0.43701,0.498295,0.607678,0.593695,0.56404,0.888279,0.420587,1.05594,0.34371,0.626014,0.311747,0.471645,0.504529,1.41544,0.350024,0.977758,0.748333,0.230758,0.521355,0.705888
0.333157,0.434684,0.507891,1.25019,0.464212,0.477834,0.845146,3.29831,0.276158,0.239585,0.860786,0.43701,0.498295,0.607678,0.593695,0.56404,0.888279,0.420587,1.03626,0.34371,0.480581,0.311747,0.435056,0.504529,1.41544,0.350024,0.791624,0.733278,0.230758,0.443747,0.669143
0.256396,0.411863,0.507891,0.956588,0.464212,0.477834,0.845146,3.19752,0.276158,0.239585,0.860786,0.316509,0.498295,0.56312,0.593695,0.56404,0.500522,0.420587,0.865603,0.34371,0.354671,0.311747,0.425215,0.248749,1.41544,0.350024,0.791624,0.425587,0.230758,0.443747,0.605254
0.256396,0.411863,0.492092,0.956588,0.464212,0.477834,0.501547,1.94743,0.276158,0.239585,0.860786,0.316509,0.498295,0.56312,0.593695,0.33961,0.500522,0.420587,0.84653,0.338855,0.354671,0.311747,0.425215,0.248749,1.41544,0.350024,0.611056,0.425587,0.230758,0.443747,0.537307
0.256396,0.411863,0.492092,0.836251,0.438562,0.477834,0.501547,1.45103,0.276158,0.239585,0.725486,0.316509,0.498295,0.471707,0.262753,0.33961,0.500522,0.238711,0.607493,0.338855,0.354671,0.311747,0.406795,0.248749,1.41544,0.350024,0.611056,0.425587,0.230758,0.443747,0.482661
0.256396,0.411863,0.464072,0.836251,0.438562,0.477834,0.501547,0.819784,0.276158,0.239585,0.725486,0.316509,0.498295,0.471707,0.262753,0.33961,0.373056,0.238711,0.607493,0.338855,0.354671,0.311747,0.377081,0.248749,1.15263,0.350024,0.611056,0.425587,0.230758,0.443747,0.446686
0.256396,0.411863,0.464072,0.836251,0.438562,0.477834,0.501547,0.690017,0.253339,0.239585,0.725486,0.316509,0.498295,0.455967,0.212424,0.33961,0.373056,0.238711,0.53932,0.338855,0.354671,0.311747,0.329612,0.248749,1.15263,0.350024,0.611056,0.425587,0.230758,0.443747,0.435543
